year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,11,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",72,8,4,1,1.17,0,1.83,1,1,329,94,173,19,0,43
2018,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",270,58,11.94,3.32,35.62,0,7.11,6,1,3644,701,360,2087,0,496
2018,11,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",56,5,1,2.97,0.03,0,1,2,1,167,20,114,1,0,32
2018,11,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1561,169,55.33,2.51,53.88,3.36,53.92,9,1,9725,3933,268,1553,102,3869
2018,11,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",87,12,2.27,0.92,8.24,0,0.57,0,0,610,88,165,330,0,27
2018,11,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",228,25,10.45,1.38,3.96,0,9.21,2,0,1514,419,358,149,0,588
2018,11,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",30,3,2,1,0,0,0,0,0,251,105,146,0,0,0
2018,11,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",56,7,2.65,0,1.2,0,3.15,0,0,543,109,0,47,0,387
2018,11,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",237,25,8.54,0.78,1.9,0,13.78,3,0,1602,530,133,105,0,834
2018,11,AS,Alaska Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",3,1,0.24,0,0,0,0.76,0,0,38,9,0,0,0,29
2018,11,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",58,20,5.42,0.03,10.21,0,4.34,1,0,1347,439,17,272,0,619
2018,11,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",703,89,21.86,4.09,26.11,0.44,36.51,18,1,4522,919,454,1084,7,2058
2018,11,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",30,6,0.62,0.94,3.18,0,1.26,0,0,228,14,44,109,0,61
2018,11,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",30,5,1,0,1.13,0,2.87,0,0,260,24,0,39,0,197
2018,11,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",78,6,2,1,1.06,0,1.94,0,0,570,67,42,38,0,423
2018,11,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5008,1083,165.4,9.52,651.63,3.92,252.53,54,37,59066,10986,1571,26415,108,19986
2018,11,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2109,538,48.97,7.35,347.1,2,132.57,95,6,34291,3547,1066,19333,75,10270
2018,11,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",83,14,3.43,0,4.82,0,5.75,0,0,1233,430,0,130,0,673
2018,11,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",467,71,17.46,2.2,20.06,0,31.28,2,0,5106,1057,393,678,0,2978
2018,11,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",99,12,2.72,0,1.75,0,7.53,0,0,784,159,0,49,0,576
2018,11,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",143,10,3.08,0,2.32,0,4.6,2,0,540,139,0,79,0,322
2018,11,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",338,28,11.58,4,4,0,8.43,2,0,1317,498,364,117,0,338
2018,11,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",43,12,4.49,0.95,3.91,0,2.65,0,0,532,201,115,160,0,56
2018,11,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",43,9,1.28,1.02,3.98,0,2.72,0,0,506,67,177,191,0,71
2018,11,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",56,9,0.07,0,4.59,0,4.34,0,0,535,2,0,101,0,432
2018,11,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",56,3,0,0,2,0,1,0,2,208,0,0,46,0,162
2019,2,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",28,4,2.29,0,1.06,0,0.65,3,0,337,166,0,95,0,76
2019,2,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,2,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",48,6,3.67,0,0.79,0,1.53,1,0,168,115,0,20,0,33
2019,2,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1053,194,42.27,16.34,68.72,2.14,64.53,44,1,12281,2812,1607,3183,79,4600
2019,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",32,13,2.95,0.52,9.52,0,0,0,0,472,73,48,351,0,0
2019,2,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",125,51,7.78,1.46,23.39,0,18.37,4,0,3502,727,276,1066,0,1433
2019,2,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",64,7,3,2.77,1.23,0,0,5,0,465,172,247,46,0,0
2019,2,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",60,10,1.5,0.69,5.38,0,2.44,3,3,442,42,44,218,0,138
2019,2,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",56,25,3.81,1.55,12.36,0,7.29,1,0,1398,311,93,599,0,395
2019,2,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",54,24,8.64,0.65,6.86,0,7.84,3,0,1172,325,64,231,0,552
2019,2,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",184,35,11.99,1.31,14.54,0,7.16,2,0,2790,1036,140,1067,0,547
2019,2,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",56,4,0,1,0.18,0,2.82,1,2,202,0,23,7,0,172
2019,2,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",66,17,3.94,1.3,7.92,0,3.84,6,0,1635,501,458,399,0,277
2019,2,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",100,15,5.73,1.67,5.6,0,2,4,0,621,248,137,190,0,46
2019,2,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",56,6,0,0,1.13,0,4.87,2,3,356,0,0,34,0,322
2019,2,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",20,3,0.29,0.8,1.92,0,0,0,0,166,6,98,62,0,0
2019,2,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",140,39,9.89,1.66,22.31,0,5.14,3,0,2759,1049,454,994,0,262
2019,2,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",128,51,14.26,4.29,20.99,0,11.46,8,1,2721,718,351,1099,0,553
2019,2,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",101,25,5.54,3.56,13.02,0,2.87,3,0,1481,168,574,640,0,99
2019,2,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",28,5,0.39,1.42,3.19,0,0,2,0,247,11,80,156,0,0
2019,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",268,56,12.92,2.33,30.86,0,9.9,10,0,3509,973,266,1815,0,455
2019,2,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",314,45,13.47,3.02,14.57,0,13.94,6,0,3185,1014,485,690,0,996
2019,2,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",109,32,7.82,1.79,18.55,0,3.84,1,1,1638,458,195,797,0,188
2019,2,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",101,39,7.23,1.85,16.27,0,13.65,5,0,2413,624,183,733,0,873
2019,2,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",244,60,9.12,4.7,35.98,0,10.2,1,2,3416,1209,337,1384,0,486
2019,2,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",124,26,6.63,0.9,11.26,0,7.22,9,0,1146,216,35,536,0,359
2019,2,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",42,10,4.55,0,3.58,0,1.87,2,0,584,165,0,116,0,303
2019,2,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",28,8,4.24,1,1.88,0,0.89,3,0,326,195,53,62,0,16
2019,2,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",392,87,20.53,3.43,37.81,0,25.24,9,0,6155,1627,727,1892,0,1909
2019,2,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",292,49,11.55,0.78,10.12,0,26.55,3,3,3618,985,128,583,0,1922
2019,2,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",180,47,8.3,3.83,26.26,0,8.61,2,2,2428,642,364,1122,0,300
2019,2,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",160,28,4.82,3.67,7.73,0,11.79,0,1,2404,577,337,513,0,977
2019,2,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",627,220,37.22,3.35,109.76,0.54,69.13,30,0,13809,2438,388,6056,20,4907
2019,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1562,486,66.53,13.39,266.16,1.39,138.53,67,8,27573,4629,2383,10526,43,9992
2019,2,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",132,25,9.29,3.56,7.31,0,4.84,0,3,1670,510,377,304,0,479
2019,2,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",52,12,4.02,0.56,3.53,0,3.89,5,0,567,168,44,160,0,195
2019,2,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",132,35,8.8,0.81,18.49,0,6.9,2,0,1805,448,117,953,0,287
2019,2,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",28,4,2,0.3,1.7,0,0,3,0,132,61,6,65,0,0
2019,2,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",56,20,2.81,1.61,10.33,0,5.25,2,0,1391,290,84,762,0,255
2019,2,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",73,25,4.06,1.1,11.91,0,7.93,2,0,1183,391,59,412,0,321
2019,2,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",113,34,6.34,0.92,8.24,0,18.5,3,0,2370,482,114,342,0,1432
2019,2,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",272,57,13.37,6.69,26.76,0,10.19,0,6,3982,1196,354,1139,0,1293
2019,2,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",28,3,1.85,0.1,0.62,0,0.43,3,0,350,206,13,76,0,55
2019,2,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",56,7,1.29,0,3.87,0,1.84,12,3,239,81,0,87,0,71
2019,2,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",32,6,0.78,0,1.86,0,3.36,2,0,407,35,0,180,0,192
2019,2,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",192,72,12.51,2.95,43.13,0,13.41,8,0,5705,1032,673,3119,0,881
2019,2,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",56,8,3.48,1,2.52,0,1,5,3,291,151,28,55,0,57
2019,2,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1408,330,71.07,6.31,119.56,1.94,131.12,47,0,19691,4620,559,4183,50,10279
2019,2,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",80,21,4.63,1,15.37,0,0,1,0,1039,331,72,636,0,0
2019,2,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",276,84,20.37,3.37,40.94,0.7,18.62,10,0,5194,1387,411,2199,21,1176
2019,2,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",28,3,2,0,0,0,1,3,0,93,51,0,0,0,42
2019,2,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",56,11,4.49,0.02,1.09,0,5.39,0,1,1190,415,6,100,0,669
2019,2,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",295,81,22.11,4.61,30.63,0.53,23.11,18,1,4803,1018,717,1369,24,1675
2019,2,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",56,24,2.03,0.66,18.39,0,2.92,1,0,1073,106,88,787,0,92
2019,2,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",619,179,39.4,8.76,89.18,0.06,41.59,33,4,8875,2092,1128,3356,3,2296
2019,2,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",28,6,2,1.74,0.65,0,1.61,1,0,227,90,69,24,0,44
2019,2,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",28,5,1.44,1,2.56,0,0,3,0,306,226,33,47,0,0
2019,2,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",76,6,1,0.94,1.06,0,3,0,0,319,120,74,25,0,100
2019,2,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4813,1256,190.25,33.45,612.98,1.74,417.57,268,35,82773,14348,3546,32771,48,32060
2019,2,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1855,701,84.88,19.21,414.52,0,182.39,136,26,49212,4883,2424,27491,0,14414
2019,2,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",80,15,1.25,0,3.23,0,10.52,0,0,829,44,0,104,0,681
2019,2,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",516,135,34.76,4.31,51.52,2.36,42.06,27,0,8164,2579,498,2058,55,2974
2019,2,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",72,29,8.07,1.13,9.45,0,10.35,2,0,1582,485,191,421,0,485
2019,2,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",108,24,4.04,3.32,7.43,0,9.2,4,1,2014,558,269,306,0,881
2019,2,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",330,100,18.28,3.07,56.44,0.57,21.65,24,2,4987,1038,277,2214,24,1434
2019,2,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",28,6,1.03,0,2,0,2.97,2,0,271,45,0,63,0,163
2019,2,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",36,11,1,1.87,6.36,0,1.77,0,0,451,32,57,241,0,121
2019,2,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",56,19,3.27,2.02,5.43,0,8.27,1,1,1428,218,275,350,0,585
2019,2,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",56,10,3,0,1.64,0,5.36,1,0,1111,223,0,80,0,808
2019,2,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",56,6,0.03,0,1.68,0,4.29,1,2,377,7,0,55,0,315
2019,3,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,7,1.8,0,2.47,0,2.72,0,0,353,118,0,97,0,138
2019,3,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,0.41,0,0.59,0,0,2,0,51,21,0,30,0,0
2019,3,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",53,5,1,1.65,2.02,0,0.33,1,1,188,29,97,55,0,7
2019,3,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1219,101,26.79,0.3,30.04,4.78,39.1,18,0,3981,1104,34,1027,145,1671
2019,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",45,5,1.54,0,2.58,0,0.88,0,1,269,121,0,119,0,29
2019,3,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",147,29,8.72,0.7,11.24,0,8.34,0,0,1291,362,115,363,0,451
2019,3,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",70,1,0.14,0,0,0,0.86,1,0,43,6,0,0,0,37
2019,3,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",67,2,0,0,1,0,1,0,0,184,0,0,30,0,154
2019,3,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",62,23,7.51,0,8.34,0,7.15,0,0,778,234,0,320,0,224
2019,3,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,10,3.63,0,1.68,0,4.7,0,0,444,253,0,44,0,147
2019,3,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",208,52,11.55,0.1,30.37,0,9.98,6,1,3465,769,2,2445,0,249
2019,3,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,4,1,0,1.39,0,1.61,2,2,97,33,0,25,0,39
2019,3,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",82,24,5.6,0.55,7.55,0,10.3,0,0,1082,244,56,216,0,566
2019,3,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",113,12,3.4,0,6.75,0,1.85,1,0,479,136,0,298,0,45
2019,3,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,8,2.33,0.09,2.16,0,3.42,0,0,252,67,4,62,0,119
2019,3,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",22,3,1,0.35,1.65,0,0,0,0,306,185,33,88,0,0
2019,3,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",25,11,2.72,0,5.71,0,2.56,0,0,443,112,0,202,0,129
2019,3,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,30,13.71,0.57,11.41,0,4.32,1,0,1720,928,86,409,0,297
2019,3,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",148,39,13.72,0,14.75,0,10.53,5,0,1640,617,0,501,0,522
2019,3,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",122,20,6.31,0,11.46,0,2.22,0,0,641,171,0,405,0,65
2019,3,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,4,1.73,1.2,1.07,0,0,0,0,285,32,167,86,0,0
2019,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",318,65,8.45,0,51.88,0,4.67,5,1,3654,529,0,2727,0,398
2019,3,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",348,26,9.96,0.81,4.52,0.73,9.98,3,0,1415,567,39,204,16,589
2019,3,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",142,26,8.39,0,13.29,0,4.33,1,0,1121,552,0,407,0,162
2019,3,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",69,16,6.66,0,2.6,0,6.74,0,0,633,250,0,73,0,310
2019,3,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",276,66,10.71,1.09,49.51,0.2,4.49,0,1,2374,383,41,1709,11,230
2019,3,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",142,34,8.84,0.09,17.82,0,7.25,0,0,1346,466,7,607,0,266
2019,3,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",53,7,1.83,0,4.17,0,1,0,0,168,38,0,92,0,38
2019,3,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,4,1.06,0.64,1.08,0,1.22,0,0,245,92,35,43,0,75
2019,3,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",434,80,24.31,0,47.57,0.47,7.64,6,0,3136,1238,0,1499,9,390
2019,3,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",325,22,7.95,0,4.4,0,9.65,1,0,1299,479,0,189,0,631
2019,3,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",207,40,8.47,0.98,28.55,0,2,0,1,1446,372,49,907,0,118
2019,3,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",177,14,3.54,0,4.69,0,5.78,0,1,890,104,0,175,0,611
2019,3,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",690,152,42.77,1.13,53.23,1,53.88,4,0,7212,2220,69,1763,33,3127
2019,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1710,411,95.7,4.9,203.95,0.12,106.33,44,5,21072,6980,357,7089,8,6638
2019,3,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",152,31,8.49,0.67,20.85,0,1,0,0,1135,515,14,584,0,22
2019,3,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",57,10,1,0.24,4.61,0,4.16,0,1,242,29,8,106,0,99
2019,3,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",147,24,7.21,0.19,11.41,0,5.19,0,0,801,223,15,390,0,173
2019,3,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,5,2,0,2,0,1,0,0,147,82,0,34,0,31
2019,3,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",84,14,2.63,0,7.74,0,3.63,0,0,535,116,0,224,0,195
2019,3,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",91,17,5.61,0.71,7.23,0,3.45,0,0,798,285,60,237,0,216
2019,3,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",192,27,7.87,0.73,6.94,0,11.46,3,0,1141,397,11,189,0,544
2019,3,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",329,61,11.05,1.2,43.67,0,5.08,2,0,2539,964,137,1140,0,298
2019,3,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,2,0.5,0,1.5,0,0,0,0,121,9,0,112,0,0
2019,3,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,10,1.16,3.25,3.62,0,1.98,4,3,296,39,96,100,0,61
2019,3,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",73,11,2.65,0,3.72,0,4.63,0,0,529,239,0,141,0,149
2019,3,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",245,54,15.44,0.65,31.28,0,6.63,0,0,2815,703,20,1835,0,257
2019,3,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,8,6.44,0,1.56,0,0,0,1,348,312,0,36,0,0
2019,3,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1525,230,59.33,1.31,60.19,5.01,104.17,13,0,11257,3345,97,1895,180,5740
2019,3,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",91,14,2.33,0.89,9.09,0,1.69,3,0,528,119,75,266,0,68
2019,3,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",347,50,11.23,0.78,25.48,0,12.52,0,0,1895,604,104,744,0,443
2019,3,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",31,5,2,0,1.39,0,1.61,0,0,149,77,0,22,0,50
2019,3,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,8,1.97,0,1.21,0,4.82,1,0,623,93,0,34,0,496
2019,3,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",284,53,16.78,1.26,21.44,0,13.52,3,2,2203,695,183,621,0,704
2019,3,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,19,4.4,0.98,13.62,0,0,1,0,655,207,82,366,0,0
2019,3,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",741,147,24.55,0,91.92,0,30.53,17,0,5310,997,0,2885,0,1428
2019,3,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,6,2.57,0,1.46,0,1.97,0,0,177,66,0,26,0,85
2019,3,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,5,1,0,0.95,1,2.05,0,0,176,18,0,42,25,91
2019,3,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",83,5,2.85,0,0.21,0,1.94,0,4,330,98,0,5,0,227
2019,3,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5622,858,202.44,14.04,380.77,1.31,259.45,39,6,38290,11558,782,11980,45,13925
2019,3,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1958,525,74.09,5.26,290.12,0,155.52,72,11,30892,5411,393,15815,0,9273
2019,3,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",88,6,1,1,2.25,0,1.75,0,0,150,21,36,51,0,42
2019,3,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",577,81,18.43,1,27.74,0,33.83,3,0,3756,1213,174,861,0,1508
2019,3,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",83,15,7.28,0,3.93,0,3.78,0,0,507,245,0,108,0,154
2019,3,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",162,20,6.38,0,4.81,0,8.81,2,1,751,263,0,136,0,352
2019,3,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",367,55,17.94,0.2,30.59,0,6.27,2,2,1972,897,16,802,0,257
2019,3,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",45,6,1,0,4,0,1,0,0,101,18,0,66,0,17
2019,3,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",45,4,1.65,0,2.35,0,0,0,0,153,66,0,87,0,0
2019,3,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",62,5,1.22,0,3.78,0,0,0,0,169,19,0,150,0,0
2019,3,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,8,1.13,0.8,1.7,0,4.37,1,0,658,63,16,79,0,500
